"Customer_ID","InvoiceNo","InvoiceDate","Unit_Price","Quantity","LastPurchaseDate","Recency","Frequency","Monetary","Total.Spent","RecencyScore","FrequencyScore","MonetaryScore","REC.SCR.normalized","FRQ.SCR.normallized","MON.SCR.normalized","RFM","Country","Cluster"
16394,552190,"30/06/2011"," $5.63 ",1,"18/11/2011",44,5," $5.63 "," $5.63 ",1285,1171,186,2,2,1,5,"China",1
16426,554246,"16/02/2011"," $5.49 ",25,"20/04/2011",256,2," $137.25 "," $137.25 ",353,126,4882,1,1,2,4,"Canada",1
15517,540946,"05/05/2011"," $8.46 ",27,"27/09/2011",96,5," $1,266.73 "," $228.42 ",978,1170,10489,2,2,4,8,"China",4
14236,549007,"13/10/2011"," $7.73 ",6,"13/10/2011",80,3," $46.38 "," $46.38 ",1066,405,2088,2,2,1,5,"Ireland",1
16800,554135,"10/08/2011"," $5.87 ",17,"10/12/2011",22,5," $202.67 "," $99.79 ",1520,1169,5984,2,2,3,7,"China",4
17517,548636,"13/09/2011"," $5.95 ",17,"13/09/2011",110,5," $101.15 "," $101.15 ",927,1169,3996,2,2,2,6,"China",1
17002,544484,"03/08/2011"," $5.90 ",25,"03/08/2011",151,5," $147.50 "," $147.50 ",709,1169,5091,2,2,2,6,"Ireland",1
16531,540072,"13/08/2011"," $3.71 ",4,"13/08/2011",141,3," $14.84 "," $14.84 ",760,405,640,2,2,1,5,"Brazil",1
16017,544710,"04/11/2011"," $7.40 ",15,"04/11/2011",58,2," $111.00 "," $111.00 ",1210,126,4259,2,1,2,5,"France",1
15035,543182,"30/10/2011"," $6.58 ",2,"18/12/2011",14,7," $109.16 "," $13.16 ",1564,1579,4210,2,3,2,7,"Brazil",1
15987,552478,"17/04/2011"," $8.25 ",3,"17/04/2011",259,3," $24.75 "," $24.75 ",351,404,1115,1,2,1,4,"United States",1
15173,540102,"16/06/2011"," $7.54 ",25,"16/06/2011",199,3," $188.50 "," $188.50 ",521,404,5772,1,2,3,6,"China",1
16152,557944,"11/11/2011"," $4.50 ",3,"11/11/2011",51,5," $13.50 "," $13.50 ",1235,1165,568,2,2,1,5,"China",1
14873,552069,"16/07/2011"," $4.61 ",14,"16/07/2011",169,7," $64.54 "," $64.54 ",649,1576,2830,2,3,2,7,"China",1
15264,550333,"03/01/2011"," $8.06 ",5,"07/01/2011",359,4," $610.30 "," $40.30 ",116,796,8806,1,2,4,7,"China",4
16993,558736,"22/06/2011"," $2.94 ",12,"22/06/2011",193,6," $35.28 "," $35.28 ",549,1420,1597,1,3,1,5,"China",1
14347,553604,"23/05/2011"," $6.59 ",10,"23/05/2011",223,6," $224.10 "," $65.90 ",450,1420,6315,1,3,3,7,"China",4
15493,552024,"29/06/2011"," $7.60 ",14,"29/06/2011",186,2," $106.40 "," $106.40 ",573,126,4122,1,1,2,4,"China",1
14523,547194,"10/02/2011"," $2.46 ",22,"22/05/2011",224,4," $479.72 "," $54.12 ",444,795,8195,1,2,3,6,"China",1
17046,545770,"06/05/2011"," $6.64 ",25,"06/05/2011",240,2," $166.00 "," $166.00 ",391,126,5437,1,1,2,4,"China",1
15126,541809,"13/10/2011"," $8.59 ",6,"13/10/2011",80,2," $51.54 "," $51.54 ",1054,126,2307,2,1,1,4,"Brazil",1
17761,544672,"22/05/2011"," $8.86 ",8,"04/08/2011",150,3," $124.29 "," $70.88 ",701,401,4589,2,2,2,6,"China",1
15598,539804,"03/02/2011"," $5.68 ",17,"14/07/2011",171,4," $96.56 "," $96.56 ",627,792,3882,2,2,2,6,"Canada",1
15916,547339,"03/08/2011"," $4.92 ",22,"10/11/2011",52,2," $108.24 "," $108.24 ",1220,126,4173,2,1,2,5,"Brazil",1
17588,548349,"01/04/2011"," $2.21 ",18,"01/04/2011",275,3," $39.78 "," $39.78 ",316,400,1792,1,2,1,4,"China",1
16875,552563,"26/12/2011"," $5.85 ",10,"26/12/2011",6,2," $58.50 "," $58.50 ",1650,126,2600,3,1,1,5,"China",1
14270,541124,"23/03/2011"," $7.29 ",8,"23/03/2011",284,3," $58.32 "," $58.32 ",293,399,2591,1,2,1,4,"China",1
14564,550704,"30/04/2011"," $5.24 ",3,"30/04/2011",246,2," $15.72 "," $15.72 ",373,126,688,1,1,1,3,"China",1
14121,546609,"01/05/2011"," $8.27 ",19,"31/07/2011",154,7," $189.35 "," $157.13 ",685,1562,5781,2,3,3,8,"China",4
15634,546323,"20/04/2011"," $3.34 ",21,"20/04/2011",256,5," $283.44 "," $70.14 ",349,1153,6954,1,2,3,6,"Brazil",1
14256,549289,"25/09/2011"," $4.06 ",23,"25/09/2011",98,4," $93.38 "," $93.38 ",947,787,3777,2,2,2,6,"China",1
16492,558133,"01/03/2011"," $2.28 ",14,"03/07/2011",182,2," $187.74 "," $31.92 ",587,126,5760,1,1,3,5,"China",1
16948,548299,"04/12/2011"," $2.58 ",9,"04/12/2011",28,2," $23.22 "," $23.22 ",1430,126,1027,2,1,1,4,"United States",1
15710,554738,"04/01/2011"," $3.58 ",26,"25/11/2011",37,5," $93.08 "," $93.08 ",1337,1150,3767,2,2,2,6,"China",1
17682,553809,"06/06/2011"," $5.32 ",21,"22/12/2011",10,7," $111.72 "," $111.72 ",1593,1557,4278,3,3,2,8,"Ireland",2
15982,557392,"05/06/2011"," $6.00 ",20,"05/06/2011",210,1," $120.00 "," $120.00 ",477,1,4494,1,1,2,4,"China",1
14507,557896,"13/07/2011"," $4.69 ",8,"10/08/2011",144,4," $1,150.73 "," $37.52 ",717,784,10297,2,2,4,8,"China",4
14052,539298,"04/12/2011"," $2.84 ",1,"04/12/2011",28,5," $56.66 "," $2.84 ",1427,1148,2516,2,2,1,5,"China",1
17009,544187,"26/06/2011"," $4.79 ",1,"26/06/2011",189,6," $4.79 "," $4.79 ",552,1401,137,1,3,1,5,"China",1
17217,546860,"14/09/2011"," $2.35 ",24,"18/12/2011",14,6," $56.40 "," $56.40 ",1537,1401,2501,2,3,1,6,"Iran",1
16524,541902,"27/02/2011"," $3.84 ",24,"16/06/2011",199,3," $140.46 "," $92.16 ",512,395,4951,1,2,2,5,"Brazil",1
16805,549496,"15/08/2011"," $4.32 ",21,"15/08/2011",139,2," $90.72 "," $90.72 ",744,125,3702,2,1,2,5,"China",1
14770,545550,"01/04/2011"," $5.49 ",1,"01/04/2011",275,1," $5.49 "," $5.49 ",315,1,181,1,1,1,3,"China",1
17018,555192,"13/12/2011"," $8.11 ",19,"13/12/2011",19,4," $272.97 "," $154.09 ",1502,781,6857,2,2,3,7,"United States",4
16941,541523,"05/10/2011"," $3.21 ",25,"27/12/2011",5,6," $80.25 "," $80.25 ",1642,1397,3395,3,3,2,8,"China",2
15351,546853,"21/07/2011"," $5.39 ",5,"18/11/2011",44,5," $593.45 "," $26.95 ",1251,1144,8735,2,2,4,8,"China",4
16025,541554,"29/10/2011"," $4.65 ",5,"29/11/2011",33,5," $39.19 "," $23.25 ",1371,1144,1770,2,2,1,5,"China",1
15694,540072,"01/07/2011"," $3.84 ",1,"01/07/2011",184,2," $3.84 "," $3.84 ",574,124,89,1,1,1,3,"China",1
15077,548147,"30/09/2011"," $7.73 ",3,"30/09/2011",93,6," $359.87 "," $23.19 ",963,1394,7541,2,3,3,8,"China",4
14867,544895,"22/10/2011"," $8.41 ",7,"25/10/2011",68,7," $491.27 "," $58.87 ",1113,1543,8265,2,3,3,8,"Ireland",4
15718,554796,"01/10/2011"," $7.20 ",12,"01/10/2011",92,5," $86.40 "," $86.40 ",964,1143,3578,2,2,2,6,"France",1
15833,542972,"08/01/2011"," $5.20 ",20,"10/12/2011",22,4," $233.64 "," $104.00 ",1480,780,6446,2,2,3,7,"France",4
15412,551257,"26/05/2011"," $2.23 ",24,"23/11/2011",39,9," $701.31 "," $53.52 ",1304,1642,9154,2,3,4,9,"China",4
17464,549455,"24/06/2011"," $3.46 ",9,"25/10/2011",68,5," $31.14 "," $31.14 ",1112,1142,1416,2,2,1,5,"China",1
15120,554958,"16/04/2011"," $3.15 ",25,"16/04/2011",260,3," $78.75 "," $78.75 ",346,392,3331,1,2,2,5,"China",1
16069,552301,"19/11/2011"," $6.93 ",17,"19/11/2011",43,3," $117.81 "," $117.81 ",1263,392,4431,2,2,2,6,"China",1
16660,539451,"24/06/2011"," $2.69 ",18,"24/06/2011",191,1," $48.42 "," $48.42 ",542,1,2172,1,1,1,3,"China",1
15396,555479,"25/11/2011"," $5.36 ",17,"25/11/2011",37,2," $91.12 "," $91.12 ",1321,123,3717,2,1,2,5,"China",1
17453,552145,"02/12/2011"," $2.92 ",6,"02/12/2011",30,5," $17.52 "," $17.52 ",1396,1138,784,2,2,1,5,"France",1
14920,551342,"30/03/2011"," $5.13 ",14,"30/03/2011",277,1," $71.82 "," $71.82 ",311,1,3094,1,1,2,4,"China",1
14054,545985,"20/07/2011"," $8.82 ",6,"20/07/2011",165,2," $52.92 "," $52.92 ",641,122,2365,2,1,1,4,"France",1
16521,543402,"15/08/2011"," $6.34 ",1,"29/10/2011",64,5," $6.34 "," $6.34 ",1142,1136,218,2,2,1,5,"China",1
17208,552276,"13/01/2011"," $3.28 ",4,"14/11/2011",48,6," $13.12 "," $13.12 ",1219,1383,546,2,3,1,6,"China",1
15552,549058,"04/11/2011"," $6.87 ",15,"20/12/2011",12,5," $130.90 "," $103.05 ",1547,1136,4750,2,2,2,6,"United States",1
14557,546497,"28/05/2011"," $4.45 ",27,"03/12/2011",29,4," $320.93 "," $120.15 ",1397,774,7257,2,2,3,7,"China",4
14581,540170,"23/12/2011"," $7.82 ",13,"23/12/2011",9,4," $184.61 "," $101.66 ",1581,774,5708,2,2,3,7,"China",4
14285,558598,"09/10/2011"," $3.41 ",2,"08/11/2011",54,6," $103.21 "," $6.82 ",1185,1380,4055,2,3,2,7,"United States",1
15610,540299,"28/05/2011"," $6.87 ",17,"01/08/2011",153,10," $132.84 "," $116.79 ",678,1648,4790,2,3,2,7,"China",1
16167,549031,"17/10/2011"," $4.52 ",1,"17/10/2011",76,2," $4.52 "," $4.52 ",1063,122,121,2,1,1,4,"United States",1
16005,552233,"05/03/2011"," $4.86 ",13,"05/03/2011",302,1," $63.18 "," $63.18 ",252,1,2788,1,1,1,3,"United States",1
14423,550215,"28/12/2011"," $5.61 ",4,"28/12/2011",4,3," $332.94 "," $22.44 ",1618,386,7348,3,1,3,7,"China",4
16870,558496,"22/03/2011"," $7.16 ",16,"22/03/2011",285,5," $114.56 "," $114.56 ",289,1131,4359,1,2,2,5,"China",1
14870,542191,"22/12/2011"," $3.91 ",21,"22/12/2011",10,5," $324.57 "," $82.11 ",1559,1131,7284,2,2,3,7,"Brazil",4
14122,547034,"19/08/2011"," $5.57 ",24,"19/08/2011",135,2," $724.62 "," $133.68 ",755,121,9243,2,1,4,7,"China",4
17674,553180,"17/02/2011"," $6.90 ",17,"20/11/2011",42,6," $117.30 "," $117.30 ",1258,1374,4420,2,3,2,7,"Iran",1
14127,558320,"31/01/2011"," $7.75 ",26,"31/01/2011",335,3," $201.50 "," $201.50 ",195,385,5971,1,1,3,5,"United States",1
15239,558184,"12/11/2011"," $3.43 ",14,"12/11/2011",50,4," $48.02 "," $48.02 ",1200,769,2155,2,2,1,5,"Canada",1
17837,549576,"05/05/2011"," $6.42 ",4,"13/07/2011",172,5," $25.68 "," $25.68 ",610,1128,1161,2,2,1,5,"France",1
15081,550728,"12/07/2011"," $8.42 ",12,"01/09/2011",122,7," $493.13 "," $101.04 ",835,1517,8272,2,3,3,8,"China",4
17640,556579,"25/11/2011"," $2.44 ",24,"25/11/2011",37,4," $58.56 "," $58.56 ",1306,769,2607,2,2,1,5,"Ireland",1
14647,551319,"29/11/2011"," $7.28 ",2,"29/11/2011",33,7," $290.60 "," $14.56 ",1345,1516,7024,2,3,3,8,"United States",4
15571,551758,"16/07/2011"," $6.75 ",18,"20/08/2011",134,7," $121.50 "," $121.50 ",756,1516,4527,2,3,2,7,"China",1
14121,556299,"31/07/2011"," $3.58 ",9,"31/07/2011",154,7," $32.22 "," $32.22 ",670,1516,1459,2,3,1,6,"Brazil",1
16302,552234,"14/05/2011"," $8.96 ",21,"14/05/2011",232,2," $188.16 "," $188.16 ",396,121,5767,1,1,3,5,"Brazil",1
15811,556550,"18/12/2011"," $5.87 ",23,"18/12/2011",14,4," $186.53 "," $135.01 ",1498,768,5738,2,2,3,7,"China",4
16829,559287,"15/02/2011"," $8.24 ",26,"15/02/2011",320,1," $214.24 "," $214.24 ",220,1,6179,1,1,3,5,"China",1
16524,558133,"15/04/2011"," $4.83 ",10,"16/06/2011",199,3," $48.30 "," $48.30 ",504,383,2168,1,1,1,3,"China",1
17513,550303,"28/10/2011"," $6.22 ",22,"28/10/2011",65,7," $177.08 "," $136.84 ",1121,1512,5596,2,3,2,7,"France",1
17223,543436,"19/10/2011"," $6.18 ",14,"19/10/2011",74,6," $86.52 "," $86.52 ",1059,1366,3581,2,3,2,7,"China",1
16235,539340,"05/01/2011"," $7.38 ",15,"29/03/2011",278,3," $110.70 "," $110.70 ",305,383,4254,1,1,2,4,"France",1
14758,546753,"18/03/2011"," $2.38 ",26,"07/12/2011",25,4," $61.88 "," $61.88 ",1422,765,2730,2,2,1,5,"Finland",1
16799,544904,"26/04/2011"," $6.69 ",2,"26/06/2011",189,2," $13.38 "," $13.38 ",540,120,562,1,1,1,3,"France",1
17199,540424,"06/09/2011"," $3.95 ",18,"06/09/2011",117,4," $71.10 "," $71.10 ",842,764,3067,2,2,2,6,"France",1
14631,551931,"27/08/2011"," $2.66 ",21,"27/10/2011",66,4," $429.40 "," $55.86 ",1106,764,7923,2,2,3,7,"China",4
15385,554010,"15/05/2011"," $3.50 ",14,"15/05/2011",231,2," $49.00 "," $49.00 ",404,120,2196,1,1,1,3,"France",1
16635,553390,"07/06/2011"," $7.62 ",8,"07/06/2011",208,1," $60.96 "," $60.96 ",472,1,2697,1,1,1,3,"China",1
16145,545529,"15/10/2011"," $2.51 ",14,"15/10/2011",78,3," $35.14 "," $35.14 ",1031,380,1592,2,1,1,4,"China",1
17369,540773,"08/02/2011"," $2.45 ",7,"28/08/2011",126,3," $17.15 "," $17.15 ",798,380,764,2,1,1,4,"United States",1
15979,555168,"07/10/2011"," $3.58 ",2,"07/10/2011",86,2," $81.32 "," $7.16 ",974,119,3428,2,1,2,5,"France",1
14522,555140,"28/06/2011"," $2.85 ",9,"28/06/2011",187,2," $25.65 "," $25.65 ",549,119,1158,1,1,1,3,"United States",1
16741,540474,"17/12/2011"," $5.16 ",24,"17/12/2011",15,1," $123.84 "," $123.84 ",1480,1,4576,2,1,2,5,"China",1
17494,558074,"01/02/2011"," $5.13 ",26,"21/12/2011",11,4," $133.38 "," $133.38 ",1525,757,4799,2,2,2,6,"United States",1
16792,552660,"06/02/2011"," $6.08 ",27,"06/02/2011",329,1," $164.16 "," $164.16 ",204,1,5394,1,1,2,4,"China",1
15980,546456,"25/11/2011"," $6.87 ",1,"25/11/2011",37,1," $6.87 "," $6.87 ",1288,1,248,2,1,1,4,"China",1
17786,552667,"16/06/2011"," $3.33 ",7,"04/08/2011",150,5," $23.31 "," $23.31 ",670,1108,1030,2,2,1,5,"China",1
17523,543673,"03/02/2011"," $5.16 ",4,"05/08/2011",149,6," $20.64 "," $20.64 ",673,1350,908,2,3,1,6,"China",1
14012,541682,"02/12/2011"," $7.90 ",25,"02/12/2011",30,3," $355.00 "," $197.50 ",1358,375,7505,2,1,3,6,"China",1
15750,555372,"03/12/2011"," $8.51 ",24,"03/12/2011",29,4," $204.24 "," $204.24 ",1362,754,6017,2,2,3,7,"France",4
16316,559591,"08/06/2011"," $8.88 ",7,"06/09/2011",117,3," $207.28 "," $62.16 ",835,375,6067,2,1,3,6,"Brazil",1
17513,557384,"04/01/2011"," $5.03 ",8,"28/10/2011",65,7," $40.24 "," $40.24 ",1106,1491,1818,2,3,1,6,"United States",1
15650,547575,"14/06/2011"," $4.68 ",7,"04/11/2011",58,5," $32.76 "," $32.76 ",1145,1105,1480,2,2,1,5,"China",1
15930,556130,"20/06/2011"," $7.62 ",19,"20/06/2011",195,3," $216.93 "," $144.78 ",513,375,6216,1,1,3,5,"China",1
16800,539558,"11/04/2011"," $6.43 ",16,"10/12/2011",22,5," $102.88 "," $102.88 ",1427,1104,4043,2,2,2,6,"Brazil",1
15478,541452,"24/11/2011"," $3.98 ",10,"24/11/2011",38,5," $39.80 "," $39.80 ",1272,1104,1794,2,2,1,5,"China",1
15804,553620,"23/12/2011"," $4.37 ",26,"24/12/2011",8,5," $119.10 "," $113.62 ",1542,1104,4461,2,2,2,6,"Iran",1
16211,543907,"18/07/2011"," $5.62 ",17,"25/11/2011",37,4," $95.54 "," $95.54 ",1281,752,3843,2,2,2,6,"France",1
14048,551931,"31/07/2011"," $5.64 ",5,"31/07/2011",154,2," $28.20 "," $28.20 ",660,116,1289,2,1,1,4,"China",1
15905,550591,"04/04/2011"," $2.27 ",2,"04/04/2011",272,1," $4.54 "," $4.54 ",316,1,122,1,1,1,3,"China",1
15803,545842,"14/03/2011"," $5.29 ",15,"07/07/2011",178,3," $79.35 "," $79.35 ",579,373,3351,1,1,2,4,"France",1
16627,551824,"29/05/2011"," $2.31 ",17,"06/11/2011",56,3," $39.27 "," $39.27 ",1143,373,1775,2,1,1,4,"China",1
14963,557933,"14/09/2011"," $3.33 ",1,"14/09/2011",109,1," $3.33 "," $3.33 ",878,1,70,2,1,1,4,"China",1
14755,545193,"10/10/2011"," $3.18 ",6,"30/11/2011",32,3," $19.08 "," $19.08 ",1327,372,854,2,1,1,4,"United States",1
16563,543449,"08/05/2011"," $8.78 ",1,"08/05/2011",238,1," $8.78 "," $8.78 ",383,1,354,1,1,1,3,"China",1
16349,542539,"15/03/2011"," $8.41 ",23,"15/03/2011",292,2," $193.43 "," $193.43 ",267,113,5859,1,1,3,5,"China",1
14024,556960,"18/05/2011"," $7.35 ",5,"07/12/2011",25,4," $68.88 "," $36.75 ",1393,744,2997,2,2,2,6,"China",1
17530,544473,"18/08/2011"," $8.12 ",18,"28/08/2011",126,5," $146.16 "," $146.16 ",788,1094,5066,2,2,2,6,"China",1
14908,557549,"21/10/2011"," $5.22 ",1,"21/10/2011",72,4," $396.39 "," $5.22 ",1044,744,7749,2,2,3,7,"Canada",4
17087,554958,"08/04/2011"," $5.28 ",11,"26/12/2011",6,5," $58.08 "," $58.08 ",1551,1093,2581,2,2,1,5,"China",1
17293,554210,"21/12/2011"," $6.04 ",6,"21/12/2011",11,5," $36.24 "," $36.24 ",1501,1093,1646,2,2,1,5,"China",1
14630,556985,"04/07/2011"," $3.74 ",10,"11/10/2011",82,6," $740.65 "," $37.40 ",979,1328,9299,2,3,4,9,"Canada",4
15733,542108,"07/03/2011"," $2.50 ",16,"07/03/2011",300,4," $62.30 "," $40.00 ",252,744,2754,1,2,1,4,"Canada",1
15450,555629,"12/05/2011"," $6.73 ",18,"12/05/2011",234,5," $121.14 "," $121.14 ",388,1092,4516,1,2,2,5,"China",1
17562,555748,"07/07/2011"," $6.45 ",20,"07/07/2011",178,6," $129.00 "," $129.00 ",575,1326,4704,1,3,2,6,"Canada",1
17791,554484,"11/05/2011"," $7.36 ",20,"11/05/2011",235,7," $147.20 "," $147.20 ",387,1468,5086,1,3,2,6,"France",1
15652,553334,"18/05/2011"," $6.56 ",25,"18/05/2011",228,3," $918.90 "," $164.00 ",405,370,9787,1,1,4,6,"China",4
14037,548858,"02/02/2011"," $6.92 ",21,"21/06/2011",194,3," $1,088.92 "," $145.32 ",512,370,10187,1,1,4,6,"China",4
14406,551567,"13/09/2011"," $3.73 ",2,"13/09/2011",110,2," $7.46 "," $7.46 ",861,113,281,2,1,1,4,"China",1
16766,550927,"22/02/2011"," $6.04 ",8,"07/11/2011",55,3," $48.32 "," $48.32 ",1134,369,2170,2,1,1,4,"Ireland",1
17510,541427,"26/02/2011"," $5.74 ",17,"06/10/2011",87,7," $97.58 "," $97.58 ",943,1464,3916,2,3,2,7,"China",1
16041,545061,"03/05/2011"," $3.46 ",18,"30/07/2011",155,2," $62.28 "," $62.28 ",647,113,2752,2,1,1,4,"Brazil",1
14810,545669,"02/04/2011"," $8.21 ",2,"02/04/2011",274,3," $138.01 "," $16.42 ",308,368,4905,1,1,2,4,"Finland",1
16594,541829,"28/11/2011"," $3.20 ",5,"24/12/2011",8,3," $76.86 "," $16.00 ",1517,368,3272,2,1,2,5,"Canada",1
15204,546595,"09/02/2011"," $2.80 ",10,"13/09/2011",110,2," $161.44 "," $28.00 ",859,113,5349,2,1,2,5,"China",1
15325,549248,"13/03/2011"," $6.12 ",5,"22/11/2011",40,3," $30.60 "," $30.60 ",1229,367,1390,2,1,1,4,"China",1
16500,556568,"14/08/2011"," $7.36 ",3,"14/08/2011",140,2," $22.08 "," $22.08 ",704,113,973,2,1,1,4,"China",1
16445,553987,"18/03/2011"," $4.99 ",8,"15/08/2011",139,2," $39.92 "," $39.92 ",706,113,1801,2,1,1,4,"China",1
14634,544209,"03/06/2011"," $8.02 ",16,"03/06/2011",212,5," $551.02 "," $128.32 ",452,1081,8547,1,2,4,7,"China",4
17358,546398,"23/11/2011"," $7.81 ",11,"23/11/2011",39,2," $85.91 "," $85.91 ",1235,113,3568,2,1,2,5,"China",1
16859,551217,"01/01/2011"," $2.67 ",2,"01/01/2011",365,1," $5.34 "," $5.34 ",87,1,171,1,1,1,3,"Brazil",1
15610,545739,"01/08/2011"," $5.35 ",3,"01/08/2011",153,10," $16.05 "," $16.05 ",648,1567,705,2,3,1,6,"Brazil",1
15094,549965,"21/07/2011"," $4.54 ",14,"27/08/2011",127,9," $715.91 "," $63.56 ",760,1547,9215,2,3,4,9,"China",4
16861,548111,"06/08/2011"," $8.13 ",25,"21/11/2011",41,4," $269.95 "," $203.25 ",1213,731,6825,2,2,3,7,"Brazil",4
17835,550232,"28/08/2011"," $4.62 ",17,"06/09/2011",117,9," $78.54 "," $78.54 ",814,1546,3322,2,3,2,7,"China",1
16604,542866,"11/07/2011"," $7.68 ",25,"04/08/2011",150,4," $192.00 "," $192.00 ",653,731,5831,2,2,3,7,"China",4
16096,551199,"02/01/2011"," $2.84 ",15,"02/01/2011",364,1," $42.60 "," $42.60 ",92,1,1936,1,1,1,3,"China",1
16770,546600,"06/12/2011"," $7.61 ",23,"06/12/2011",26,1," $175.03 "," $175.03 ",1354,1,5568,2,1,2,5,"China",1
16089,557728,"29/04/2011"," $6.15 ",26,"09/12/2011",23,2," $159.90 "," $159.90 ",1382,110,5327,2,1,2,5,"China",1
17706,558030,"16/08/2011"," $5.51 ",3,"16/08/2011",138,5," $16.53 "," $16.53 ",710,1074,733,2,2,1,5,"China",1
16415,547541,"16/01/2011"," $5.95 ",12,"16/01/2011",350,1," $71.40 "," $71.40 ",166,1,3079,1,1,2,4,"China",1
16774,540429,"16/02/2011"," $4.05 ",24,"16/02/2011",319,2," $97.20 "," $97.20 ",216,109,3903,1,1,2,4,"China",1
17476,554006,"31/08/2011"," $2.60 ",4,"23/11/2011",39,6," $10.40 "," $10.40 ",1225,1304,439,2,3,1,6,"Brazil",1
16845,548199,"26/08/2011"," $7.90 ",23,"18/10/2011",75,3," $181.70 "," $181.70 ",1010,358,5672,2,1,3,6,"China",1
14719,548030,"26/06/2011"," $8.77 ",9,"26/06/2011",189,3," $489.93 "," $78.93 ",522,358,8255,1,1,3,5,"United States",1
16468,547877,"16/01/2011"," $3.82 ",6,"21/10/2011",72,2," $22.92 "," $22.92 ",1018,109,1016,2,1,1,4,"China",1
14714,540772,"17/01/2011"," $8.96 ",17,"24/04/2011",252,3," $152.32 "," $152.32 ",342,357,5186,1,1,2,4,"France",1
17684,545112,"09/01/2011"," $2.70 ",15,"09/01/2011",357,4," $40.50 "," $40.50 ",132,722,1829,1,2,1,4,"China",1
17376,548280,"19/02/2011"," $8.75 ",9,"24/10/2011",69,4," $231.39 "," $78.75 ",1035,722,6415,2,2,3,7,"United States",4
15913,546549,"02/08/2011"," $7.70 ",6,"22/12/2011",10,4," $46.20 "," $46.20 ",1468,722,2080,2,2,1,5,"China",1
16489,559154,"26/04/2011"," $7.97 ",25,"19/09/2011",104,4," $199.25 "," $199.25 ",874,722,5946,2,2,3,7,"China",4
15144,556552,"02/10/2011"," $5.10 ",4,"02/10/2011",91,4," $98.06 "," $20.40 ",904,722,3928,2,2,2,6,"Brazil",1
16651,546121,"17/01/2011"," $7.01 ",15,"03/11/2011",59,4," $271.95 "," $105.15 ",1093,722,6844,2,2,3,7,"China",4
14876,544246,"14/10/2011"," $5.62 ",20,"14/10/2011",79,5," $112.40 "," $112.40 ",982,1062,4300,2,2,2,6,"China",1
17398,551833,"23/03/2011"," $2.80 ",27,"26/09/2011",97,6," $75.60 "," $75.60 ",885,1293,3240,2,3,2,7,"China",1
16600,557333,"20/09/2011"," $6.03 ",19,"03/11/2011",59,3," $114.57 "," $114.57 ",1091,357,4360,2,1,2,5,"China",1
14335,545493,"21/07/2011"," $7.97 ",12,"02/10/2011",91,4," $847.52 "," $95.64 ",903,721,9613,2,2,4,8,"China",4
16974,557374,"30/03/2011"," $8.45 ",8,"07/10/2011",86,6," $67.60 "," $67.60 ",931,1291,2944,2,3,2,7,"China",1
17481,540601,"13/03/2011"," $8.56 ",15,"13/03/2011",294,4," $128.40 "," $128.40 ",259,721,4690,1,2,2,5,"United States",1
16861,539905,"30/08/2011"," $2.90 ",23,"21/11/2011",41,4," $66.70 "," $66.70 ",1192,721,2908,2,2,2,6,"China",1
15842,557586,"12/04/2011"," $5.79 ",6,"26/05/2011",220,4," $294.10 "," $34.74 ",422,721,7054,1,2,3,6,"China",1
15727,552697,"01/04/2011"," $6.08 ",20,"01/04/2011",275,3," $121.60 "," $121.60 ",300,357,4529,1,1,2,4,"China",1
14419,555771,"27/01/2011"," $2.31 ",27,"27/01/2011",339,3," $648.21 "," $62.37 ",182,357,8966,1,1,4,6,"China",4
14929,552894,"21/08/2011"," $2.83 ",2,"21/08/2011",133,2," $29.44 "," $5.66 ",713,109,1337,2,1,1,4,"China",1
14152,549097,"01/01/2011"," $2.52 ",25,"09/01/2011",357,2," $63.00 "," $63.00 ",132,109,2783,1,1,1,3,"United States",1
15388,539191,"27/06/2011"," $3.96 ",7,"27/06/2011",188,3," $373.22 "," $27.72 ",518,355,7621,1,1,3,5,"China",1
15384,545585,"19/07/2011"," $3.93 ",18,"25/10/2011",68,6," $307.86 "," $70.74 ",1029,1283,7156,2,3,3,8,"China",4
17830,557524,"08/01/2011"," $3.51 ",17,"14/11/2011",48,3," $59.67 "," $59.67 ",1129,355,2646,2,1,1,4,"Brazil",1
14149,539731,"09/03/2011"," $8.99 ",26,"09/03/2011",298,2," $233.74 "," $233.74 ",252,109,6449,1,1,3,5,"China",1
14945,553037,"15/03/2011"," $5.60 ",2,"15/03/2011",292,3," $11.20 "," $11.20 ",257,354,472,1,1,1,3,"United States",1
17176,553569,"05/03/2011"," $3.08 ",16,"13/10/2011",80,8," $49.28 "," $49.28 ",959,1483,2203,2,3,1,6,"China",1
14343,559072,"09/08/2011"," $8.32 ",19,"02/12/2011",30,4," $158.08 "," $158.08 ",1286,713,5294,2,2,2,6,"Canada",1
16345,547721,"19/08/2011"," $4.97 ",17,"25/10/2011",68,2," $84.49 "," $84.49 ",1026,109,3529,2,1,2,5,"China",1
14398,542110,"09/08/2011"," $3.85 ",15,"09/08/2011",145,4," $1,211.32 "," $57.75 ",651,712,10407,2,2,4,8,"China",4
16323,541150,"25/09/2011"," $7.50 ",6,"25/09/2011",98,1," $45.00 "," $45.00 ",868,1,2036,2,1,1,4,"China",1
14919,556743,"14/07/2011"," $3.85 ",13,"14/07/2011",171,3," $50.05 "," $50.05 ",573,352,2237,1,1,1,3,"France",1
